variant	LocationID_coronA	LocationName_coronA	sample_id	sample_date	value
B.1.1.7	ATTP_8-Bregenz	Bregenz	CoV_9169_S86206	2021-05-08	0.96597
B.1.160	ATTP_8-Bregenz	Bregenz		2021-05-08	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-05-08	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-05-08	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-05-08	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-05-08	0
B.1.617.2	ATTP_8-Bregenz	Bregenz		2021-05-08	0
B.1.621	ATTP_8-Bregenz	Bregenz		2021-05-08	0
B.1.1.318	ATTP_8-Bregenz	Bregenz	CoV_9266_S87075	2021-05-12	0.148241495631594
B.1.1.7	ATTP_8-Bregenz	Bregenz	CoV_9266_S87075	2021-05-12	0.732024988665965
B.1.160	ATTP_8-Bregenz	Bregenz		2021-05-12	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-05-12	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-05-12	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-05-12	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-05-12	0
B.1.617.2	ATTP_8-Bregenz	Bregenz		2021-05-12	0
B.1.621	ATTP_8-Bregenz	Bregenz	CoV_9266_S87075	2021-05-12	0.119725831610816
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-05-16	0
B.1.1.7	ATTP_8-Bregenz	Bregenz	CoV_9267_S87097	2021-05-16	0.747540358112957
B.1.160	ATTP_8-Bregenz	Bregenz		2021-05-16	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-05-16	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-05-16	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-05-16	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-05-16	0
B.1.617.2	ATTP_8-Bregenz	Bregenz		2021-05-16	0
B.1.621	ATTP_8-Bregenz	Bregenz	CoV_9267_S87097	2021-05-16	0.252450557337137
B.1.1.318	ATTP_8-Bregenz	Bregenz	CoV_9726_S87866	2021-05-18	0.268629597892666
B.1.1.7	ATTP_8-Bregenz	Bregenz	CoV_9726_S87866	2021-05-18	0.731362467866324
B.1.160	ATTP_8-Bregenz	Bregenz		2021-05-18	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-05-18	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-05-18	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-05-18	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-05-18	0
B.1.617.2	ATTP_8-Bregenz	Bregenz		2021-05-18	0
B.1.621	ATTP_8-Bregenz	Bregenz		2021-05-18	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-05-22	0
B.1.1.7	ATTP_8-Bregenz	Bregenz	CoV_9727_S87855	2021-05-22	0.99553
B.1.160	ATTP_8-Bregenz	Bregenz		2021-05-22	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-05-22	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-05-22	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-05-22	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-05-22	0
B.1.617.2	ATTP_8-Bregenz	Bregenz		2021-05-22	0
B.1.621	ATTP_8-Bregenz	Bregenz		2021-05-22	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-05-24	0
B.1.1.7	ATTP_8-Bregenz	Bregenz	CoV_9728_S87844	2021-05-24	0.99591
B.1.160	ATTP_8-Bregenz	Bregenz		2021-05-24	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-05-24	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-05-24	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-05-24	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-05-24	0
B.1.617.2	ATTP_8-Bregenz	Bregenz		2021-05-24	0
B.1.621	ATTP_8-Bregenz	Bregenz		2021-05-24	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-05-28	0
B.1.1.7	ATTP_8-Bregenz	Bregenz	CoV_11278_S89596	2021-05-28	0.99571
B.1.160	ATTP_8-Bregenz	Bregenz		2021-05-28	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-05-28	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-05-28	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-05-28	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-05-28	0
B.1.617.2	ATTP_8-Bregenz	Bregenz		2021-05-28	0
B.1.621	ATTP_8-Bregenz	Bregenz		2021-05-28	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-05-30	0
B.1.1.7	ATTP_8-Bregenz	Bregenz	CoV_11279_S89603	2021-05-30	0.99655
B.1.160	ATTP_8-Bregenz	Bregenz		2021-05-30	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-05-30	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-05-30	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-05-30	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-05-30	0
B.1.617.2	ATTP_8-Bregenz	Bregenz		2021-05-30	0
B.1.621	ATTP_8-Bregenz	Bregenz		2021-05-30	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-06-05	0
B.1.1.7	ATTP_8-Bregenz	Bregenz	CoV_11339_S90294	2021-06-05	0.89166
B.1.160	ATTP_8-Bregenz	Bregenz		2021-06-05	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-06-05	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-06-05	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-06-05	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-06-05	0
B.1.617.2	ATTP_8-Bregenz	Bregenz		2021-06-05	0
B.1.621	ATTP_8-Bregenz	Bregenz		2021-06-05	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-06-15	0
B.1.1.7	ATTP_8-Bregenz	Bregenz	CoV_11966_S91161	2021-06-15	0.99489
B.1.160	ATTP_8-Bregenz	Bregenz		2021-06-15	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-06-15	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-06-15	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-06-15	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-06-15	0
B.1.617.2	ATTP_8-Bregenz	Bregenz		2021-06-15	0
B.1.621	ATTP_8-Bregenz	Bregenz		2021-06-15	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-06-19	0
B.1.1.7	ATTP_8-Bregenz	Bregenz	CoV_11967_S91157	2021-06-19	0.447136980039616
B.1.160	ATTP_8-Bregenz	Bregenz		2021-06-19	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-06-19	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-06-19	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-06-19	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-06-19	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_11967_S91157	2021-06-19	0.552856925186652
B.1.621	ATTP_8-Bregenz	Bregenz		2021-06-19	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-06-21	0
B.1.1.7	ATTP_8-Bregenz	Bregenz	CoV_12606_S91532	2021-06-21	0.472799699795052
B.1.160	ATTP_8-Bregenz	Bregenz		2021-06-21	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-06-21	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-06-21	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-06-21	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-06-21	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_12606_S91532	2021-06-21	0.527194527032878
B.1.621	ATTP_8-Bregenz	Bregenz		2021-06-21	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-06-29	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-06-29	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-06-29	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-06-29	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-06-29	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-06-29	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-06-29	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_12873_S91934	2021-06-29	0.95484
B.1.621	ATTP_8-Bregenz	Bregenz		2021-06-29	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-07-01	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-07-01	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-07-01	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-07-01	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-07-01	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-07-01	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-07-01	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_12874_S91917	2021-07-01	0.99669
B.1.621	ATTP_8-Bregenz	Bregenz		2021-07-01	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-07-07	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-07-07	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-07-07	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-07-07	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-07-07	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-07-07	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-07-07	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_13213_S93210	2021-07-07	0.99687
B.1.621	ATTP_8-Bregenz	Bregenz		2021-07-07	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-07-11	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-07-11	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-07-11	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-07-11	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-07-11	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-07-11	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-07-11	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_13214_S93214	2021-07-11	0.99695
B.1.621	ATTP_8-Bregenz	Bregenz		2021-07-11	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-07-15	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-07-15	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-07-15	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-07-15	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-07-15	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-07-15	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-07-15	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_13647_S93490	2021-07-15	0.99643
B.1.621	ATTP_8-Bregenz	Bregenz		2021-07-15	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-07-17	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-07-17	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-07-17	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-07-17	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-07-17	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-07-17	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-07-17	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_13648_S93595	2021-07-17	0.99757
B.1.621	ATTP_8-Bregenz	Bregenz		2021-07-17	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-07-21	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-07-21	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-07-21	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-07-21	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-07-21	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-07-21	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-07-21	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_13993_S94040	2021-07-21	0.99801
B.1.621	ATTP_8-Bregenz	Bregenz		2021-07-21	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-07-25	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-07-25	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-07-25	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-07-25	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-07-25	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-07-25	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-07-25	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_13994_S94067	2021-07-25	0.99784
B.1.621	ATTP_8-Bregenz	Bregenz		2021-07-25	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-07-29	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-07-29	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-07-29	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-07-29	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-07-29	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-07-29	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-07-29	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_14395_S95065	2021-07-29	0.99129
B.1.621	ATTP_8-Bregenz	Bregenz		2021-07-29	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-07-31	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-07-31	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-07-31	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-07-31	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-07-31	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-07-31	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-07-31	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_14396_S95084	2021-07-31	0.98956
B.1.621	ATTP_8-Bregenz	Bregenz		2021-07-31	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-08-04	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-08-04	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-08-04	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-08-04	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-08-04	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-08-04	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-08-04	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_14863_S95716	2021-08-04	0.99582
B.1.621	ATTP_8-Bregenz	Bregenz		2021-08-04	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-08-06	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-08-06	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-08-06	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-08-06	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-08-06	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-08-06	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-08-06	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_14864_S95697	2021-08-06	0.99724
B.1.621	ATTP_8-Bregenz	Bregenz		2021-08-06	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-08-08	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-08-08	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-08-08	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-08-08	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-08-08	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-08-08	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-08-08	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_14865_S95693	2021-08-08	0.99757
B.1.621	ATTP_8-Bregenz	Bregenz		2021-08-08	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-08-10	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-08-10	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-08-10	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-08-10	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-08-10	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-08-10	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-08-10	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_15282_S96120	2021-08-10	0.99832
B.1.621	ATTP_8-Bregenz	Bregenz		2021-08-10	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-08-14	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-08-14	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-08-14	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-08-14	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-08-14	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-08-14	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-08-14	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_15283_S96108	2021-08-14	0.99819
B.1.621	ATTP_8-Bregenz	Bregenz		2021-08-14	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-08-18	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-08-18	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-08-18	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-08-18	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-08-18	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-08-18	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-08-18	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_15532_S96495	2021-08-18	0.99547
B.1.621	ATTP_8-Bregenz	Bregenz		2021-08-18	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-08-22	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-08-22	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-08-22	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-08-22	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-08-22	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-08-22	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-08-22	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_15533_S96514	2021-08-22	0.99402
B.1.621	ATTP_8-Bregenz	Bregenz		2021-08-22	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-08-24	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-08-24	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-08-24	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-08-24	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-08-24	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-08-24	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-08-24	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_15919_S97120	2021-08-24	0.99352
B.1.621	ATTP_8-Bregenz	Bregenz		2021-08-24	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-08-28	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-08-28	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-08-28	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-08-28	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-08-28	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-08-28	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-08-28	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_15920_S97071	2021-08-28	0.99483
B.1.621	ATTP_8-Bregenz	Bregenz		2021-08-28	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-09-05	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-09-05	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-09-05	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-09-05	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-09-05	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-09-05	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-09-05	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_16296_S97443	2021-09-05	0.99646
B.1.621	ATTP_8-Bregenz	Bregenz		2021-09-05	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-09-07	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-09-07	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-09-07	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-09-07	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-09-07	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-09-07	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-09-07	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_16355_S98082	2021-09-07	0.9822
B.1.621	ATTP_8-Bregenz	Bregenz		2021-09-07	0
B.1.1.318	ATTP_8-Bregenz	Bregenz		2021-09-11	0
B.1.1.7	ATTP_8-Bregenz	Bregenz		2021-09-11	0
B.1.160	ATTP_8-Bregenz	Bregenz		2021-09-11	0
B.1.177.86	ATTP_8-Bregenz	Bregenz		2021-09-11	0
B.1.221	ATTP_8-Bregenz	Bregenz		2021-09-11	0
B.1.258.17	ATTP_8-Bregenz	Bregenz		2021-09-11	0
B.1.351	ATTP_8-Bregenz	Bregenz		2021-09-11	0
B.1.617.2	ATTP_8-Bregenz	Bregenz	CoV_16356_S98008	2021-09-11	0.99288
B.1.621	ATTP_8-Bregenz	Bregenz		2021-09-11	0
B.1.1.7	ATTP_2-K1931629	ARA Klagenfurt		2020-12-17	0
B.1.160	ATTP_2-K1931629	ARA Klagenfurt	CoV_2212_S74699	2020-12-17	0.33885
B.1.177.86	ATTP_2-K1931629	ARA Klagenfurt	CoV_2212_S74699	2020-12-17	0.19964
B.1.258.17	ATTP_2-K1931629	ARA Klagenfurt	CoV_2212_S74699	2020-12-17	0.078063
B.1.525	ATTP_2-K1931629	ARA Klagenfurt		2020-12-17	0
B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt		2020-12-17	0
B.1.1.7	ATTP_2-K1931629	ARA Klagenfurt		2020-12-27	0
B.1.160	ATTP_2-K1931629	ARA Klagenfurt	CoV_3056_S75387	2020-12-27	0.08812
B.1.177.86	ATTP_2-K1931629	ARA Klagenfurt	CoV_3056_S75387	2020-12-27	0.047903
B.1.258.17	ATTP_2-K1931629	ARA Klagenfurt	CoV_3056_S75387	2020-12-27	0.55901
B.1.525	ATTP_2-K1931629	ARA Klagenfurt		2020-12-27	0
B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt		2020-12-27	0
B.1.1.7	ATTP_2-K1931629	ARA Klagenfurt		2020-12-31	0
B.1.160	ATTP_2-K1931629	ARA Klagenfurt	CoV_3057_S75375	2020-12-31	0.093594
B.1.177.86	ATTP_2-K1931629	ARA Klagenfurt	CoV_3057_S75375	2020-12-31	0.069438
B.1.258.17	ATTP_2-K1931629	ARA Klagenfurt	CoV_3057_S75375	2020-12-31	0.5685
B.1.525	ATTP_2-K1931629	ARA Klagenfurt	CoV_3057_S75375	2020-12-31	0.039331
B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt		2020-12-31	0
B.1.1.7	ATTP_2-K1931629	ARA Klagenfurt		2021-01-07	0
B.1.160	ATTP_2-K1931629	ARA Klagenfurt	CoV_3058_S75328	2021-01-07	0.218235825155071
B.1.177.86	ATTP_2-K1931629	ARA Klagenfurt		2021-01-07	0
B.1.258.17	ATTP_2-K1931629	ARA Klagenfurt	CoV_3058_S75328	2021-01-07	0.781754467709213
B.1.525	ATTP_2-K1931629	ARA Klagenfurt		2021-01-07	0
B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt		2021-01-07	0
B.1.1.7	ATTP_2-K1931629	ARA Klagenfurt		2021-01-16	0
B.1.160	ATTP_2-K1931629	ARA Klagenfurt	CoV_3154_S75941	2021-01-16	0.096285
B.1.177.86	ATTP_2-K1931629	ARA Klagenfurt	CoV_3154_S75941	2021-01-16	0.24349
B.1.258.17	ATTP_2-K1931629	ARA Klagenfurt	CoV_3154_S75941	2021-01-16	0.47142
B.1.525	ATTP_2-K1931629	ARA Klagenfurt		2021-01-16	0
B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt		2021-01-16	0
B.1.1.7	ATTP_2-K1931629	ARA Klagenfurt	CoV_3291_S76303	2021-01-22	0.249432258176787
B.1.160	ATTP_2-K1931629	ARA Klagenfurt	CoV_3291_S76303	2021-01-22	0.24882318648905
B.1.177.86	ATTP_2-K1931629	ARA Klagenfurt		2021-01-22	0
B.1.258.17	ATTP_2-K1931629	ARA Klagenfurt	CoV_3291_S76303	2021-01-22	0.501735854310052
B.1.525	ATTP_2-K1931629	ARA Klagenfurt		2021-01-22	0
B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt		2021-01-22	0
B.1.1.7	ATTP_2-K1931629	ARA Klagenfurt		2021-01-30	0
B.1.160	ATTP_2-K1931629	ARA Klagenfurt	CoV_3688_S76819	2021-01-30	0.396445408652843
B.1.177.86	ATTP_2-K1931629	ARA Klagenfurt		2021-01-30	0
B.1.258.17	ATTP_2-K1931629	ARA Klagenfurt	CoV_3688_S76819	2021-01-30	0.603546247236013
B.1.525	ATTP_2-K1931629	ARA Klagenfurt		2021-01-30	0
B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt		2021-01-30	0
B.1.1.7	ATTP_2-K1931629	ARA Klagenfurt	CoV_3807_S77518	2021-02-01	0.100995010526923
B.1.160	ATTP_2-K1931629	ARA Klagenfurt	CoV_3807_S77518	2021-02-01	0.376869610359646
B.1.177.86	ATTP_2-K1931629	ARA Klagenfurt		2021-02-01	0
B.1.258.17	ATTP_2-K1931629	ARA Klagenfurt	CoV_3807_S77518	2021-02-01	0.522129610936464
B.1.525	ATTP_2-K1931629	ARA Klagenfurt		2021-02-01	0
B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt		2021-02-01	0
B.1.1.7	ATTP_2-K1931629	ARA Klagenfurt	CoV_3808_S77798	2021-02-06	0.262916918125126
B.1.160	ATTP_2-K1931629	ARA Klagenfurt		2021-02-06	0
B.1.177.86	ATTP_2-K1931629	ARA Klagenfurt		2021-02-06	0
B.1.258.17	ATTP_2-K1931629	ARA Klagenfurt	CoV_3808_S77798	2021-02-06	0.737075035204184
B.1.525	ATTP_2-K1931629	ARA Klagenfurt		2021-02-06	0
B.1.617.2	ATTP_2-K1931629	ARA Klagenfurt		2021-02-06	0
B.1.1.7	ATTP_2-K1931629	ARA Klagenfurt	CoV_4216_S78826	2021-02-10	0.382773520300016
B.1.160	ATTP_2-K1931629	ARA Klagenfurt		2021-02-10	0
B.1.177.86	ATTP_2-K1931629	ARA Klagenfurt		2021-02-10	0
